CustomerID,Total Revenue,Total Orders,Avg Order Value,Customer Segment,Customer Type
15016,170.04,1,170.04,Low,One-Time
15017,125.58,1,125.58,Low,One-Time
15018,496.21,3,165.40,Low,Repeat
15019,266.00,1,266.00,Low,One-Time
15021,1914.82,9,212.76,Low,Repeat
15022,905.04,4,226.26,Low,Repeat
15023,6802.76,11,618.43,Mid,Repeat
15024,1661.33,10,166.13,Low,Repeat
15025,377.01,1,377.01,Low,One-Time
15026,469.00,3,156.33,Low,Repeat
15027,1066.15,4,266.54,Low,Repeat
15028,627.13,4,156.78,Low,Repeat
15030,518.28,2,259.14,Low,Repeat
15031,668.14,4,167.04,Low,Repeat
15032,4959.10,3,1653.03,Low,Repeat
15033,2586.67,10,258.67,Low,Repeat
15034,4308.61,8,538.58,Low,Repeat
15035,252.73,1,252.73,Low,One-Time
15036,465.55,3,155.18,Low,Repeat
15038,705.49,6,117.58,Low,Repeat
15039,19914.44,47,423.71,High,Repeat
15041,180.35,1,180.35,Low,One-Time
15042,135.93,1,135.93,Low,One-Time
15043,537.00,1,537.00,Low,One-Time
15044,7700.23,17,452.95,Mid,Repeat
15045,735.66,2,367.83,Low,Repeat
15046,5213.77,15,347.58,Mid,Repeat
15047,343.62,1,343.62,Low,One-Time
15048,384.05,4,96.01,Low,Repeat
15049,121.17,1,121.17,Low,One-Time
15050,1782.09,3,594.03,Low,Repeat
15051,1391.61,3,463.87,Low,Repeat
15052,215.78,1,215.78,Low,One-Time
15053,697.79,3,232.60,Low,Repeat
15054,302.10,2,151.05,Low,Repeat
15057,1489.50,2,744.75,Low,Repeat
15058,2124.99,11,193.18,Low,Repeat
15059,1337.72,9,148.64,Low,Repeat
15060,303.09,4,75.77,Low,Repeat
15061,54534.14,48,1136.13,High,Repeat
15062,987.86,4,246.97,Low,Repeat
15063,370.80,1,370.80,Low,One-Time
15065,3158.13,4,789.53,Low,Repeat
15066,893.59,1,893.59,Low,One-Time
15067,1744.76,3,581.59,Low,Repeat
15068,553.36,2,276.68,Low,Repeat
15069,1109.53,1,1109.53,Low,One-Time
15070,106.20,1,106.20,Low,One-Time
15071,982.07,2,491.04,Low,Repeat
15073,1043.41,3,347.80,Low,Repeat
15074,748.87,1,748.87,Low,One-Time
15075,773.03,1,773.03,Low,One-Time
15076,880.85,1,880.85,Low,One-Time
15078,9743.11,32,304.47,Mid,Repeat
15079,895.61,4,223.90,Low,Repeat
15081,504.80,5,100.96,Low,Repeat
15083,88.20,1,88.20,Low,One-Time
15087,306.94,1,306.94,Low,One-Time
15088,1160.07,2,580.04,Low,Repeat
15089,2420.84,6,403.47,Low,Repeat
15090,381.32,1,381.32,Low,One-Time
15091,480.71,1,480.71,Low,One-Time
15092,457.81,2,228.91,Low,Repeat
15093,4597.02,6,766.17,Low,Repeat
15095,1370.60,4,342.65,Low,Repeat
15096,219.39,1,219.39,Low,One-Time
15097,248.08,1,248.08,Low,One-Time
15098,39916.50,3,13305.50,High,Repeat
15099,410.48,1,410.48,Low,One-Time
15100,876.00,3,292.00,Low,Repeat
15101,317.53,2,158.77,Low,Repeat
15103,703.36,2,351.68,Low,Repeat
15104,1027.44,2,513.72,Low,Repeat
15105,2298.93,7,328.42,Low,Repeat
15106,1422.52,5,284.50,Low,Repeat
15107,319.50,6,53.25,Low,Repeat
15108,1300.25,4,325.06,Low,Repeat
15109,484.95,1,484.95,Low,One-Time
15110,996.10,4,249.03,Low,Repeat
15111,1567.48,3,522.49,Low,Repeat
15113,3609.33,3,1203.11,Low,Repeat
15114,2760.56,10,276.06,Low,Repeat
15115,340.11,1,340.11,Low,One-Time
15116,1352.75,4,338.19,Low,Repeat
15117,1551.78,5,310.36,Low,Repeat
15118,244.80,1,244.80,Low,One-Time
15119,266.40,1,266.40,Low,One-Time
15120,358.82,1,358.82,Low,One-Time
15121,457.72,2,228.86,Low,Repeat
15122,1633.78,3,544.59,Low,Repeat
15123,2199.31,2,1099.66,Low,Repeat
15124,184.19,2,92.10,Low,Repeat
15125,11528.48,15,768.57,High,Repeat
15127,406.53,1,406.53,Low,One-Time
15128,1471.00,4,367.75,Low,Repeat
15129,3447.40,11,313.40,Low,Repeat
15130,330.11,1,330.11,Low,One-Time
15132,977.93,5,195.59,Low,Repeat
15133,982.42,3,327.47,Low,Repeat
15134,1387.99,8,173.50,Low,Repeat
15135,139.05,1,139.05,Low,One-Time
15136,1286.70,4,321.68,Low,Repeat
15139,178.96,2,89.48,Low,Repeat
15140,2354.25,7,336.32,Low,Repeat
15142,498.74,1,498.74,Low,One-Time
15143,259.45,1,259.45,Low,One-Time
15144,6580.44,17,387.08,Mid,Repeat
15145,1194.73,4,298.68,Low,Repeat
15146,1327.16,2,663.58,Low,Repeat
15147,623.50,1,623.50,Low,One-Time
15148,301.29,1,301.29,Low,One-Time
15149,520.80,1,520.80,Low,One-Time
15150,5314.47,10,531.45,Mid,Repeat
15152,4745.69,13,365.05,Low,Repeat
15153,329.25,1,329.25,Low,One-Time
15154,296.42,1,296.42,Low,One-Time
15156,961.49,3,320.50,Low,Repeat
15157,1936.07,3,645.36,Low,Repeat
15158,401.40,1,401.40,Low,One-Time
15159,18641.01,30,621.37,High,Repeat
15160,158.16,1,158.16,Low,One-Time
15163,304.47,2,152.24,Low,Repeat
15164,843.05,3,281.02,Low,Repeat
15165,487.75,1,487.75,Low,One-Time
15167,163.00,1,163.00,Low,One-Time
15168,106.56,1,106.56,Low,One-Time
15171,1289.50,1,1289.50,Low,One-Time
15172,1624.05,5,324.81,Low,Repeat
15174,135.75,1,135.75,Low,One-Time
15175,224.14,1,224.14,Low,One-Time
15178,40.50,1,40.50,Low,One-Time
15179,2206.95,5,441.39,Low,Repeat
15180,87.50,1,87.50,Low,One-Time
15181,689.48,3,229.83,Low,Repeat
15182,622.85,2,311.43,Low,Repeat
15184,406.76,2,203.38,Low,Repeat
15185,310.62,1,310.62,Low,One-Time
15186,411.41,2,205.71,Low,Repeat
15187,4777.18,16,298.57,Low,Repeat
15189,16225.39,41,395.74,High,Repeat
15192,1044.32,3,348.11,Low,Repeat
15193,499.32,1,499.32,Low,One-Time
15194,7616.53,15,507.77,Mid,Repeat
15195,3861.00,1,3861.00,Low,One-Time
15197,1079.61,3,359.87,Low,Repeat
15198,193.64,2,96.82,Low,Repeat
15199,1268.70,4,317.18,Low,Repeat
15201,1236.54,5,247.31,Low,Repeat
15203,1827.80,6,304.63,Low,Repeat
15204,316.58,1,316.58,Low,One-Time
15205,653.24,2,326.62,Low,Repeat
15206,420.30,4,105.08,Low,Repeat
15208,870.12,5,174.02,Low,Repeat
15210,331.18,1,331.18,Low,One-Time
15211,894.41,2,447.21,Low,Repeat
15212,101.80,1,101.80,Low,One-Time
15213,328.35,2,164.18,Low,Repeat
15214,1661.44,8,207.68,Low,Repeat
15215,734.94,3,244.98,Low,Repeat
15216,96.60,1,96.60,Low,One-Time
15218,5756.89,11,523.35,Mid,Repeat
15219,305.75,1,305.75,Low,One-Time
15220,1778.96,6,296.49,Low,Repeat
15221,403.25,1,403.25,Low,One-Time
15222,585.00,1,585.00,Low,One-Time
15223,755.75,2,377.88,Low,Repeat
15224,322.08,2,161.04,Low,Repeat
15225,409.40,1,409.40,Low,One-Time
15226,154.41,1,154.41,Low,One-Time
15227,1219.40,5,243.88,Low,Repeat
15228,3386.71,4,846.68,Low,Repeat
15230,429.60,2,214.80,Low,Repeat
15232,612.06,2,306.03,Low,Repeat
15234,197.00,1,197.00,Low,One-Time
15235,2247.51,12,187.29,Low,Repeat
15236,321.05,1,321.05,Low,One-Time
15237,1412.32,4,353.08,Low,Repeat
15238,1071.99,3,357.33,Low,Repeat
15239,780.59,2,390.30,Low,Repeat
15240,1706.57,5,341.31,Low,Repeat
15241,1756.44,8,219.56,Low,Repeat
15243,316.68,1,316.68,Low,One-Time
15244,631.57,2,315.79,Low,Repeat
15245,2515.84,3,838.61,Low,Repeat
15246,514.15,2,257.08,Low,Repeat
15247,356.00,1,356.00,Low,One-Time
15249,6688.46,13,514.50,Mid,Repeat
15251,10484.99,11,953.18,High,Repeat
15252,740.78,2,370.39,Low,Repeat
15253,918.20,5,183.64,Low,Repeat
15254,300.36,1,300.36,Low,One-Time
15255,890.85,1,890.85,Low,One-Time
15256,98.45,1,98.45,Low,One-Time
15257,317.15,1,317.15,Low,One-Time
15258,623.16,2,311.58,Low,Repeat
15260,1810.77,7,258.68,Low,Repeat
15261,254.82,1,254.82,Low,One-Time
15262,178.95,1,178.95,Low,One-Time
15263,156.51,1,156.51,Low,One-Time
15264,393.74,1,393.74,Low,One-Time
15265,1506.12,2,753.06,Low,Repeat
15266,119.30,1,119.30,Low,One-Time
15267,1717.36,5,343.47,Low,Repeat
15269,408.80,1,408.80,Low,One-Time
15270,2379.49,7,339.93,Low,Repeat
15271,2507.07,15,167.14,Low,Repeat
15272,721.94,2,360.97,Low,Repeat
15274,716.57,2,358.29,Low,Repeat
15275,615.14,1,615.14,Low,One-Time
15276,135.31,1,135.31,Low,One-Time
15277,255.90,1,255.90,Low,One-Time
15279,290.51,1,290.51,Low,One-Time
15280,113.12,1,113.12,Low,One-Time
15281,2332.15,9,259.13,Low,Repeat
15286,240.55,1,240.55,Low,One-Time
15287,486.69,2,243.35,Low,Repeat
15288,2306.52,5,461.30,Low,Repeat
15289,939.78,3,313.26,Low,Repeat
15290,7943.22,18,441.29,Mid,Repeat
15291,4668.30,15,311.22,Low,Repeat
15292,180.94,1,180.94,Low,One-Time
15296,3672.86,6,612.14,Low,Repeat
15297,641.94,3,213.98,Low,Repeat
15298,4799.90,12,399.99,Low,Repeat
15299,4507.01,7,643.86,Low,Repeat
15300,496.44,1,496.44,Low,One-Time
15301,5070.35,12,422.53,Mid,Repeat
15303,574.02,1,574.02,Low,One-Time
15304,694.40,8,86.80,Low,Repeat
15306,1174.35,3,391.45,Low,Repeat
15307,205.30,1,205.30,Low,One-Time
15308,310.47,1,310.47,Low,One-Time
15311,60767.90,91,667.78,High,Repeat
15312,924.85,4,231.21,Low,Repeat
15313,52.00,1,52.00,Low,One-Time
15314,327.97,1,327.97,Low,One-Time
15315,570.50,2,285.25,Low,Repeat
15316,165.00,1,165.00,Low,One-Time
15318,312.62,1,312.62,Low,One-Time
15319,204.50,1,204.50,Low,One-Time
15320,267.13,1,267.13,Low,One-Time
15321,2748.31,3,916.10,Low,Repeat
15322,679.68,1,679.68,Low,One-Time
15325,162.29,1,162.29,Low,One-Time
15326,311.71,1,311.71,Low,One-Time
15327,208.75,1,208.75,Low,One-Time
15329,1049.70,3,349.90,Low,Repeat
15330,714.96,2,357.48,Low,Repeat
15332,1661.06,4,415.27,Low,Repeat
15333,1028.56,1,1028.56,Low,One-Time
15334,351.67,3,117.22,Low,Repeat
15335,173.97,1,173.97,Low,One-Time
15339,574.07,2,287.04,Low,Repeat
15341,2020.52,1,2020.52,Low,One-Time
15342,406.09,1,406.09,Low,One-Time
15343,364.50,1,364.50,Low,One-Time
15344,563.94,3,187.98,Low,Repeat
15345,393.54,1,393.54,Low,One-Time
15346,252.42,1,252.42,Low,One-Time
15347,201.60,1,201.60,Low,One-Time
15348,158.04,1,158.04,Low,One-Time
15349,473.81,2,236.91,Low,Repeat
15350,115.65,1,115.65,Low,One-Time
15351,1960.11,7,280.02,Low,Repeat
15353,777.02,2,388.51,Low,Repeat
15355,277.05,2,138.53,Low,Repeat
15356,2766.50,10,276.65,Low,Repeat
15358,8347.20,22,379.42,Mid,Repeat
15360,427.93,1,427.93,Low,One-Time
15361,418.92,1,418.92,Low,One-Time
15363,326.00,1,326.00,Low,One-Time
15364,913.19,2,456.60,Low,Repeat
15365,2314.32,7,330.62,Low,Repeat
15366,602.51,2,301.26,Low,Repeat
15367,1877.59,4,469.40,Low,Repeat
15368,446.94,1,446.94,Low,One-Time
15370,2386.05,7,340.86,Low,Repeat
15372,2007.40,1,2007.40,Low,One-Time
15373,2415.91,12,201.33,Low,Repeat
15374,168.00,1,168.00,Low,One-Time
15376,1233.36,3,411.12,Low,Repeat
15379,3703.29,7,529.04,Low,Repeat
15380,1690.26,5,338.05,Low,Repeat
15381,596.85,2,298.43,Low,Repeat
15382,5955.71,6,992.62,Mid,Repeat
15384,642.41,2,321.21,Low,Repeat
15385,316.88,1,316.88,Low,One-Time
15386,394.14,1,394.14,Low,One-Time
15388,140.54,1,140.54,Low,One-Time
15389,500.00,1,500.00,Low,One-Time
15392,1535.53,4,383.88,Low,Repeat
15393,231.86,2,115.93,Low,Repeat
15394,2183.54,4,545.89,Low,Repeat
15395,107.45,1,107.45,Low,One-Time
15396,288.18,1,288.18,Low,One-Time
15397,94.00,1,94.00,Low,One-Time
15398,1345.53,2,672.77,Low,Repeat
15399,815.77,3,271.92,Low,Repeat
15400,716.20,5,143.24,Low,Repeat
15402,626.77,2,313.39,Low,Repeat
15405,349.10,1,349.10,Low,One-Time
15406,510.71,2,255.36,Low,Repeat
15407,1056.44,4,264.11,Low,Repeat
15408,267.18,1,267.18,Low,One-Time
15410,3450.84,8,431.36,Low,Repeat
15411,1358.88,4,339.72,Low,Repeat
15412,190.53,1,190.53,Low,One-Time
15414,774.90,3,258.30,Low,Repeat
15415,572.81,1,572.81,Low,One-Time
15416,3984.32,4,996.08,Low,Repeat
15417,508.80,1,508.80,Low,One-Time
15419,135.86,1,135.86,Low,One-Time
15421,950.36,4,237.59,Low,Repeat
15422,97.70,2,48.85,Low,Repeat
15423,43.50,1,43.50,Low,One-Time
15424,383.34,2,191.67,Low,Repeat
15426,1447.39,5,289.48,Low,Repeat
15427,1483.14,3,494.38,Low,Repeat
15428,93.78,1,93.78,Low,One-Time
15429,397.35,2,198.68,Low,Repeat
15432,171.19,1,171.19,Low,One-Time
15433,533.30,2,266.65,Low,Repeat
15434,1041.48,5,208.30,Low,Repeat
15435,149.29,1,149.29,Low,One-Time
15436,1122.53,3,374.18,Low,Repeat
15437,200.16,1,200.16,Low,One-Time
15438,156.58,1,156.58,Low,One-Time
15440,383.68,3,127.89,Low,Repeat
15442,594.00,1,594.00,Low,One-Time
15443,3236.91,7,462.42,Low,Repeat
15444,1418.26,2,709.13,Low,Repeat
15445,113.50,1,113.50,Low,One-Time
15447,155.17,1,155.17,Low,One-Time
15448,494.64,1,494.64,Low,One-Time
15449,974.52,3,324.84,Low,Repeat
15450,429.84,1,429.84,Low,One-Time
15452,538.73,3,179.58,Low,Repeat
15453,1388.37,7,198.34,Low,Repeat
15454,179.10,1,179.10,Low,One-Time
15456,447.22,3,149.07,Low,Repeat
15457,237.07,1,237.07,Low,One-Time
15458,161.64,1,161.64,Low,One-Time
15460,216.76,1,216.76,Low,One-Time
15462,234.60,3,78.20,Low,Repeat
15463,126.14,1,126.14,Low,One-Time
15464,1048.85,1,1048.85,Low,One-Time
15465,7354.62,18,408.59,Mid,Repeat
15466,334.53,1,334.53,Low,One-Time
15467,524.88,3,174.96,Low,Repeat
15468,467.51,2,233.76,Low,Repeat
15469,538.55,2,269.28,Low,Repeat
15471,469.48,1,469.48,Low,One-Time
15472,371.56,1,371.56,Low,One-Time
15473,1771.20,7,253.03,Low,Repeat
15475,454.11,1,454.11,Low,One-Time
15478,1441.42,2,720.71,Low,Repeat
15480,905.50,1,905.50,Low,One-Time
15482,11054.96,12,921.25,High,Repeat
15483,233.81,4,58.45,Low,Repeat
15484,3594.31,4,898.58,Low,Repeat
15485,2575.00,3,858.33,Low,Repeat
15488,91.32,1,91.32,Low,One-Time
15489,1134.28,3,378.09,Low,Repeat
15491,3100.09,6,516.68,Low,Repeat
15492,659.46,2,329.73,Low,Repeat
15493,2001.80,5,400.36,Low,Repeat
15494,1299.23,2,649.62,Low,Repeat
15497,1262.20,2,631.10,Low,Repeat
15498,13316.40,27,493.20,High,Repeat
15500,1131.56,4,282.89,Low,Repeat
15502,10384.93,12,865.41,High,Repeat
15503,147.09,1,147.09,Low,One-Time
15504,52.83,1,52.83,Low,One-Time
15505,3610.96,5,722.19,Low,Repeat
15506,979.26,3,326.42,Low,Repeat
15507,492.36,1,492.36,Low,One-Time
15508,1000.27,6,166.71,Low,Repeat
15510,250.00,1,250.00,Low,One-Time
15511,909.23,5,181.85,Low,Repeat
15512,121.00,2,60.50,Low,Repeat
15513,14758.22,19,776.75,High,Repeat
15514,4139.46,11,376.31,Low,Repeat
15516,62.43,3,20.81,Low,Repeat
15517,267.03,1,267.03,Low,One-Time
15518,1942.45,8,242.81,Low,Repeat
15520,343.50,1,343.50,Low,One-Time
15521,3000.20,8,375.03,Low,Repeat
15522,398.84,2,199.42,Low,Repeat
15523,412.01,1,412.01,Low,One-Time
15524,440.00,1,440.00,Low,One-Time
15525,825.92,3,275.31,Low,Repeat
15526,148.44,2,74.22,Low,Repeat
15527,2429.78,8,303.72,Low,Repeat
15528,229.33,1,229.33,Low,One-Time
15529,3995.23,11,363.20,Low,Repeat
15530,1502.35,4,375.59,Low,Repeat
15531,2007.44,2,1003.72,Low,Repeat
15532,1580.93,4,395.23,Low,Repeat
15533,807.57,3,269.19,Low,Repeat
15535,536.40,4,134.10,Low,Repeat
15537,110.92,1,110.92,Low,One-Time
15539,538.46,1,538.46,Low,One-Time
15540,213.30,1,213.30,Low,One-Time
15541,85.13,1,85.13,Low,One-Time
15543,127.86,1,127.86,Low,One-Time
15544,3546.71,9,394.08,Low,Repeat
15545,292.72,2,146.36,Low,Repeat
15547,4954.84,14,353.92,Low,Repeat
15549,1693.26,3,564.42,Low,Repeat
15550,575.63,4,143.91,Low,Repeat
15551,436.06,1,436.06,Low,One-Time
15552,90.12,1,90.12,Low,One-Time
15553,437.23,1,437.23,Low,One-Time
15554,217.20,1,217.20,Low,One-Time
15555,4805.17,16,300.32,Low,Repeat
15556,279.77,1,279.77,Low,One-Time
15557,473.65,1,473.65,Low,One-Time
15561,800.59,4,200.15,Low,Repeat
15562,134.55,1,134.55,Low,One-Time
15563,1400.44,4,350.11,Low,Repeat
15565,173.16,2,86.58,Low,Repeat
15567,186.01,1,186.01,Low,One-Time
15568,758.29,3,252.76,Low,Repeat
15569,1375.71,5,275.14,Low,Repeat
15570,4165.52,12,347.13,Low,Repeat
15571,650.43,4,162.61,Low,Repeat
15572,2552.86,7,364.69,Low,Repeat
15573,607.45,2,303.73,Low,Repeat
15574,702.25,4,175.56,Low,Repeat
15576,940.67,1,940.67,Low,One-Time
15577,258.88,3,86.29,Low,Repeat
15578,127.10,1,127.10,Low,One-Time
15579,348.60,2,174.30,Low,Repeat
15581,3679.97,13,283.07,Low,Repeat
15582,682.91,3,227.64,Low,Repeat
15584,725.11,4,181.28,Low,Repeat
15585,455.30,1,455.30,Low,One-Time
15587,913.68,4,228.42,Low,Repeat
15589,478.53,3,159.51,Low,Repeat
15592,388.58,1,388.58,Low,One-Time
15593,199.80,1,199.80,Low,One-Time
15594,1771.78,5,354.36,Low,Repeat
15596,1406.59,5,281.32,Low,Repeat
15597,324.57,1,324.57,Low,One-Time
15598,240.68,1,240.68,Low,One-Time
15599,761.74,2,380.87,Low,Repeat
15601,6776.56,14,484.04,Mid,Repeat
15602,1297.87,9,144.21,Low,Repeat
15603,48.48,1,48.48,Low,One-Time
15604,216.39,1,216.39,Low,One-Time
15605,1198.23,5,239.65,Low,Repeat
15606,2920.16,9,324.46,Low,Repeat
15607,104.76,1,104.76,Low,One-Time
15608,1093.68,4,273.42,Low,Repeat
15609,298.48,1,298.48,Low,One-Time
15610,112.46,1,112.46,Low,One-Time
15611,1591.45,13,122.42,Low,Repeat
15612,195.15,2,97.58,Low,Repeat
15615,10399.74,23,452.16,High,Repeat
15618,776.85,4,194.21,Low,Repeat
15619,336.40,1,336.40,Low,One-Time
15620,1553.18,3,517.73,Low,Repeat
15621,1293.03,4,323.26,Low,Repeat
15622,3709.56,9,412.17,Low,Repeat
15623,301.03,1,301.03,Low,One-Time
15624,588.13,4,147.03,Low,Repeat
15625,1534.26,4,383.57,Low,Repeat
15626,675.80,2,337.90,Low,Repeat
15628,2870.24,9,318.92,Low,Repeat
15630,1186.35,2,593.18,Low,Repeat
15632,3285.31,8,410.66,Low,Repeat
15634,243.55,1,243.55,Low,One-Time
15636,724.76,2,362.38,Low,Repeat
15637,223.36,1,223.36,Low,One-Time
15639,425.32,1,425.32,Low,One-Time
15640,12515.66,15,834.38,High,Repeat
15641,1887.20,4,471.80,Low,Repeat
15643,664.00,3,221.33,Low,Repeat
15644,813.00,4,203.25,Low,Repeat
15645,612.01,1,612.01,Low,One-Time
15646,447.64,3,149.21,Low,Repeat
15648,657.35,2,328.68,Low,Repeat
15649,816.00,2,408.00,Low,Repeat
15651,646.30,3,215.43,Low,Repeat
15652,337.74,1,337.74,Low,One-Time
15653,877.44,2,438.72,Low,Repeat
15654,922.53,2,461.27,Low,Repeat
15655,560.67,1,560.67,Low,One-Time
15656,748.50,4,187.13,Low,Repeat
15657,30.00,1,30.00,Low,One-Time
15658,1024.10,5,204.82,Low,Repeat
15659,306.45,1,306.45,Low,One-Time
15660,1600.86,9,177.87,Low,Repeat
15661,309.80,2,154.90,Low,Repeat
15663,138.14,1,138.14,Low,One-Time
15664,386.43,1,386.43,Low,One-Time
15665,2242.01,2,1121.01,Low,Repeat
15667,301.32,1,301.32,Low,One-Time
15668,76.32,1,76.32,Low,One-Time
15669,684.34,4,171.09,Low,Repeat
15670,173.05,1,173.05,Low,One-Time
15671,2657.13,7,379.59,Low,Repeat
15673,2881.02,4,720.26,Low,Repeat
15674,2446.60,5,489.32,Low,Repeat
15675,323.69,3,107.90,Low,Repeat
15676,3435.76,3,1145.25,Low,Repeat
15677,657.23,1,657.23,Low,One-Time
15678,352.70,1,352.70,Low,One-Time
15679,781.28,4,195.32,Low,Repeat
15680,1333.68,3,444.56,Low,Repeat
15681,1426.16,5,285.23,Low,Repeat
15683,193.75,1,193.75,Low,One-Time
15687,2993.10,9,332.57,Low,Repeat
15689,254.10,2,127.05,Low,Repeat
15690,239.76,2,119.88,Low,Repeat
15691,136.80,1,136.80,Low,One-Time
15692,191.04,1,191.04,Low,One-Time
15694,6479.40,14,462.81,Mid,Repeat
15695,409.98,2,204.99,Low,Repeat
15696,2736.46,8,342.06,Low,Repeat
15699,309.65,1,309.65,Low,One-Time
15700,696.68,2,348.34,Low,Repeat
15701,1542.14,4,385.54,Low,Repeat
15703,211.50,1,211.50,Low,One-Time
15704,2293.62,4,573.41,Low,Repeat
15705,143.10,1,143.10,Low,One-Time
15706,1060.56,4,265.14,Low,Repeat
15707,945.58,4,236.40,Low,Repeat
15708,3364.24,7,480.61,Low,Repeat
15709,133.25,1,133.25,Low,One-Time
15712,1072.36,5,214.47,Low,Repeat
15713,356.70,2,178.35,Low,Repeat
15714,330.88,2,165.44,Low,Repeat
15716,1118.81,4,279.70,Low,Repeat
15717,150.30,1,150.30,Low,One-Time
15719,5045.61,13,388.12,Mid,Repeat
15720,598.73,1,598.73,Low,One-Time
15721,507.08,1,507.08,Low,One-Time
15722,2222.56,5,444.51,Low,Repeat
15723,203.10,1,203.10,Low,One-Time
15724,218.25,2,109.13,Low,Repeat
15725,415.25,1,415.25,Low,One-Time
15727,5178.96,7,739.85,Mid,Repeat
15729,85.00,1,85.00,Low,One-Time
15730,1120.88,3,373.63,Low,Repeat
15732,294.12,2,147.06,Low,Repeat
15733,162.30,1,162.30,Low,One-Time
15734,1339.45,2,669.73,Low,Repeat
15737,1205.12,8,150.64,Low,Repeat
15738,4812.42,16,300.78,Low,Repeat
15739,449.12,1,449.12,Low,One-Time
15740,154.88,1,154.88,Low,One-Time
15743,784.46,4,196.12,Low,Repeat
15744,34.80,1,34.80,Low,One-Time
15745,1094.59,4,273.65,Low,Repeat
15746,196.88,1,196.88,Low,One-Time
15747,974.04,3,324.68,Low,Repeat
15748,149.31,1,149.31,Low,One-Time
15749,44534.30,3,14844.77,High,Repeat
15750,2465.48,8,308.19,Low,Repeat
15752,2637.38,7,376.77,Low,Repeat
15753,79.20,1,79.20,Low,One-Time
15754,458.57,3,152.86,Low,Repeat
15755,2364.25,6,394.04,Low,Repeat
15756,532.96,4,133.24,Low,Repeat
15757,714.42,2,357.21,Low,Repeat
15758,205.25,1,205.25,Low,One-Time
15759,253.04,3,84.35,Low,Repeat
15762,583.75,2,291.88,Low,Repeat
15763,1086.92,2,543.46,Low,Repeat
15764,3279.97,6,546.66,Low,Repeat
15766,315.06,1,315.06,Low,One-Time
15768,621.83,3,207.28,Low,Repeat
15769,56252.72,26,2163.57,High,Repeat
15773,635.68,1,635.68,Low,One-Time
15774,270.80,1,270.80,Low,One-Time
15775,104.90,1,104.90,Low,One-Time
15776,241.62,1,241.62,Low,One-Time
15777,1047.11,4,261.78,Low,Repeat
15780,475.28,3,158.43,Low,Repeat
15781,345.46,3,115.15,Low,Repeat
15782,2614.74,3,871.58,Low,Repeat
15783,246.30,1,246.30,Low,One-Time
15785,2328.97,5,465.79,Low,Repeat
15786,4932.20,3,1644.07,Low,Repeat
15787,948.05,3,316.02,Low,Repeat
15789,351.30,1,351.30,Low,One-Time
15790,220.85,1,220.85,Low,One-Time
15791,1612.69,2,806.35,Low,Repeat
15793,965.61,3,321.87,Low,Repeat
15795,610.01,1,610.01,Low,One-Time
15796,2711.56,8,338.95,Low,Repeat
15797,2207.40,4,551.85,Low,Repeat
15799,884.14,3,294.71,Low,Repeat
15800,699.08,2,349.54,Low,Repeat
15801,1063.95,3,354.65,Low,Repeat
15802,451.42,1,451.42,Low,One-Time
15803,415.82,1,415.82,Low,One-Time
15804,4206.39,13,323.57,Low,Repeat
15805,5528.48,17,325.20,Mid,Repeat
15806,784.58,3,261.53,Low,Repeat
15807,903.90,3,301.30,Low,Repeat
15808,3734.97,4,933.74,Low,Repeat
15809,515.77,5,103.15,Low,Repeat
15810,1391.98,4,348.00,Low,Repeat
15811,2218.62,6,369.77,Low,Repeat
15812,1801.14,5,360.23,Low,Repeat
15813,1303.91,2,651.96,Low,Repeat
15814,1945.33,4,486.33,Low,Repeat
15815,2100.60,5,420.12,Low,Repeat
15819,1905.45,4,476.36,Low,Repeat
15820,206.98,1,206.98,Low,One-Time
15821,570.96,2,285.48,Low,Repeat
15822,885.47,2,442.74,Low,Repeat
15823,15.00,1,15.00,Low,One-Time
15825,532.94,1,532.94,Low,One-Time
15826,1654.31,3,551.44,Low,Repeat
15827,1836.09,14,131.15,Low,Repeat
15829,636.14,2,318.07,Low,Repeat
15830,576.00,1,576.00,Low,One-Time
15831,801.76,3,267.25,Low,Repeat
15832,836.79,1,836.79,Low,One-Time
15834,2233.75,4,558.44,Low,Repeat
15835,954.09,4,238.52,Low,Repeat
15836,137.37,1,137.37,Low,One-Time
15837,391.98,1,391.98,Low,One-Time
15838,33643.08,19,1770.69,High,Repeat
15839,1048.49,3,349.50,Low,Repeat
15840,355.56,2,177.78,Low,Repeat
15841,1224.06,4,306.02,Low,Repeat
15843,118.95,1,118.95,Low,One-Time
15844,130.74,1,130.74,Low,One-Time
15845,3711.77,8,463.97,Low,Repeat
15847,389.27,2,194.64,Low,Repeat
15850,238.85,2,119.43,Low,Repeat
15852,160.71,2,80.36,Low,Repeat
15853,110.80,1,110.80,Low,One-Time
15854,2974.65,12,247.89,Low,Repeat
15855,712.24,5,142.45,Low,Repeat
15856,16387.57,27,606.95,High,Repeat
15857,297.00,1,297.00,Low,One-Time
15858,1438.85,5,287.77,Low,Repeat
15860,977.21,8,122.15,Low,Repeat
15861,3165.36,8,395.67,Low,Repeat
15862,832.88,4,208.22,Low,Repeat
15863,68.84,2,34.42,Low,Repeat
15864,1936.32,6,322.72,Low,Repeat
15865,895.13,3,298.38,Low,Repeat
15866,230.53,1,230.53,Low,One-Time
15867,3812.64,15,254.18,Low,Repeat
15869,149.64,2,74.82,Low,Repeat
15870,354.09,1,354.09,Low,One-Time
